time_s,gsr_us
635.685,85.607477
635.937,83.853211
636.189,83.853211
636.440,85.607477
636.692,85.607477
636.944,85.607477
637.196,88.365385
637.448,87.428571
637.699,88.365385
637.951,88.365385
638.203,89.320388
638.455,87.428571
638.706,86.509434
638.958,86.509434
639.210,87.428571
639.462,88.365385
639.713,87.428571
639.965,86.509434
640.217,85.607477
640.469,86.509434
640.721,83.853211
640.973,83.000000
641.225,83.000000
641.477,84.722222
641.729,86.509434
641.981,90.294118
642.233,91.287129
642.485,92.300000
642.737,92.300000
642.989,91.287129
643.241,90.294118
643.493,90.294118
643.745,93.333333
643.997,94.387755
644.249,95.463918
644.501,95.463918
644.753,95.463918
645.005,93.333333
645.257,91.287129
645.508,91.287129
645.760,90.294118
646.012,91.287129
646.264,91.287129
646.516,89.320388
646.768,90.294118
647.020,89.320388
647.274,89.320388
647.525,89.320388
647.776,90.294118
648.028,92.300000
648.279,93.333333
648.530,102.417582
648.781,95.463918
649.032,98.829787
649.284,93.333333
649.535,96.562500
649.786,92.300000
